algorithm,mode,threads,inputType,inputSize,sample,durationNs,timestamp
MERGE,SEQUENTIAL,1,RANDOM,100000,3,12060000,1761927611902
MERGE,SEQUENTIAL,1,RANDOM,100000,4,13778700,1761927611918
MERGE,SEQUENTIAL,1,RANDOM,100000,5,12734400,1761927611932
MERGE,PARALLEL,2,RANDOM,100000,1,10274600,1761927611945
MERGE,PARALLEL,2,RANDOM,100000,2,8672700,1761927611955
MERGE,PARALLEL,2,RANDOM,100000,3,9117400,1761927611965
MERGE,PARALLEL,2,RANDOM,100000,4,10279600,1761927611977
MERGE,PARALLEL,2,RANDOM,100000,5,8283000,1761927611987
MERGE,PARALLEL,4,RANDOM,100000,1,10244000,1761927611998
MERGE,PARALLEL,4,RANDOM,100000,2,9898700,1761927612010
MERGE,PARALLEL,4,RANDOM,100000,3,8022200,1761927612019
MERGE,PARALLEL,4,RANDOM,100000,4,11088500,1761927612031
MERGE,PARALLEL,4,RANDOM,100000,5,10317900,1761927612043
MERGE,PARALLEL,8,RANDOM,100000,1,10521900,1761927612055
MERGE,PARALLEL,8,RANDOM,100000,2,9337900,1761927612065
MERGE,PARALLEL,8,RANDOM,100000,3,10814600,1761927612078
MERGE,PARALLEL,8,RANDOM,100000,4,8785500,1761927612088
MERGE,PARALLEL,8,RANDOM,100000,5,10233200,1761927612100
MERGE,SEQUENTIAL,1,SORTED,100000,1,4642800,1761927612115
MERGE,SEQUENTIAL,1,SORTED,100000,2,3529700,1761927612128
MERGE,SEQUENTIAL,1,SORTED,100000,3,7843100,1761927612144
MERGE,SEQUENTIAL,1,SORTED,100000,4,7217700,1761927612160
MERGE,SEQUENTIAL,1,SORTED,100000,5,7962600,1761927612181
MERGE,PARALLEL,2,SORTED,100000,1,8291900,1761927612203
MERGE,PARALLEL,2,SORTED,100000,2,9291300,1761927612227
MERGE,PARALLEL,2,SORTED,100000,3,6947700,1761927612248
MERGE,PARALLEL,2,SORTED,100000,4,7392000,1761927612268
MERGE,PARALLEL,2,SORTED,100000,5,8774200,1761927612289
MERGE,PARALLEL,4,SORTED,100000,1,6286200,1761927612308
MERGE,PARALLEL,4,SORTED,100000,2,8299600,1761927612329
MERGE,PARALLEL,4,SORTED,100000,3,6270200,1761927612347
MERGE,PARALLEL,4,SORTED,100000,4,11329300,1761927612373
MERGE,PARALLEL,4,SORTED,100000,5,11366000,1761927612411
MERGE,PARALLEL,8,SORTED,100000,1,12588700,1761927612449
MERGE,PARALLEL,8,SORTED,100000,2,11576900,1761927612480
MERGE,PARALLEL,8,SORTED,100000,3,8714900,1761927612507
MERGE,PARALLEL,8,SORTED,100000,4,13263500,1761927612542
MERGE,PARALLEL,8,SORTED,100000,5,10889000,1761927612575
MERGE,SEQUENTIAL,1,REVERSE,100000,1,8142900,1761927612603
MERGE,SEQUENTIAL,1,REVERSE,100000,2,10237700,1761927612634
MERGE,SEQUENTIAL,1,REVERSE,100000,3,16828100,1761927612669
MERGE,SEQUENTIAL,1,REVERSE,100000,4,8293500,1761927612699
MERGE,SEQUENTIAL,1,REVERSE,100000,5,12170500,1761927612735
MERGE,PARALLEL,2,REVERSE,100000,1,13558200,1761927612773
MERGE,PARALLEL,2,REVERSE,100000,2,16079100,1761927612809
MERGE,PARALLEL,2,REVERSE,100000,3,13699400,1761927612845
MERGE,PARALLEL,2,REVERSE,100000,4,12572700,1761927612880
MERGE,PARALLEL,2,REVERSE,100000,5,9105600,1761927612904
MERGE,PARALLEL,4,REVERSE,100000,1,12929500,1761927612933
MERGE,PARALLEL,4,REVERSE,100000,2,10571300,1761927612961
MERGE,PARALLEL,4,REVERSE,100000,3,10885400,1761927612988
MERGE,PARALLEL,4,REVERSE,100000,4,12011500,1761927613024
MERGE,PARALLEL,4,REVERSE,100000,5,9496000,1761927613053
MERGE,PARALLEL,8,REVERSE,100000,1,13156200,1761927613082
MERGE,PARALLEL,8,REVERSE,100000,2,10731800,1761927613109
MERGE,PARALLEL,8,REVERSE,100000,3,7641800,1761927613136
MERGE,PARALLEL,8,REVERSE,100000,4,10311500,1761927613163
MERGE,PARALLEL,8,REVERSE,100000,5,12128900,1761927613192
MERGE,SEQUENTIAL,1,NEARLY_SORTED,100000,1,6296900,1761927613213
MERGE,SEQUENTIAL,1,NEARLY_SORTED,100000,2,7206100,1761927613237
MERGE,SEQUENTIAL,1,NEARLY_SORTED,100000,3,6619000,1761927613257
MERGE,SEQUENTIAL,1,NEARLY_SORTED,100000,4,6875800,1761927613278
MERGE,SEQUENTIAL,1,NEARLY_SORTED,100000,5,7027800,1761927613299
MERGE,PARALLEL,2,NEARLY_SORTED,100000,1,15418800,1761927613331
MERGE,PARALLEL,2,NEARLY_SORTED,100000,2,21590800,1761927613379
MERGE,PARALLEL,2,NEARLY_SORTED,100000,3,19330000,1761927613429
MERGE,PARALLEL,2,NEARLY_SORTED,100000,4,16515600,1761927613469
MERGE,PARALLEL,2,NEARLY_SORTED,100000,5,14707100,1761927613510
MERGE,PARALLEL,4,NEARLY_SORTED,100000,1,16451200,1761927613544
MERGE,PARALLEL,4,NEARLY_SORTED,100000,2,27210500,1761927613640
MERGE,PARALLEL,4,NEARLY_SORTED,100000,3,11537900,1761927613678
MERGE,PARALLEL,4,NEARLY_SORTED,100000,4,30041800,1761927613735
MERGE,PARALLEL,4,NEARLY_SORTED,100000,5,12863300,1761927613773
MERGE,PARALLEL,8,NEARLY_SORTED,100000,1,18252700,1761927613808
MERGE,PARALLEL,8,NEARLY_SORTED,100000,2,17492800,1761927613850
MERGE,PARALLEL,8,NEARLY_SORTED,100000,3,14952400,1761927613888
MERGE,PARALLEL,8,NEARLY_SORTED,100000,4,15975600,1761927613925
MERGE,PARALLEL,8,NEARLY_SORTED,100000,5,17720100,1761927613965
MERGE,SEQUENTIAL,1,RANDOM,200000,1,74354300,1761927614043
MERGE,SEQUENTIAL,1,RANDOM,200000,2,62686900,1761927614111
MERGE,SEQUENTIAL,1,RANDOM,200000,3,61637100,1761927614178
MERGE,SEQUENTIAL,1,RANDOM,200000,4,60173000,1761927614242
MERGE,SEQUENTIAL,1,RANDOM,200000,5,60232300,1761927614306
MERGE,PARALLEL,2,RANDOM,200000,1,51169700,1761927614363
MERGE,PARALLEL,2,RANDOM,200000,2,40569100,1761927614410
MERGE,PARALLEL,2,RANDOM,200000,3,45967900,1761927614461
MERGE,PARALLEL,2,RANDOM,200000,4,49195700,1761927614515
MERGE,PARALLEL,2,RANDOM,200000,5,41854300,1761927614562
MERGE,PARALLEL,4,RANDOM,200000,1,30601900,1761927614597
MERGE,PARALLEL,4,RANDOM,200000,2,26431100,1761927614628
MERGE,PARALLEL,4,RANDOM,200000,3,25967500,1761927614658
MERGE,PARALLEL,4,RANDOM,200000,4,30981700,1761927614693
MERGE,PARALLEL,4,RANDOM,200000,5,24374200,1761927614722
MERGE,PARALLEL,8,RANDOM,200000,1,26466900,1761927614753
MERGE,PARALLEL,8,RANDOM,200000,2,26087800,1761927614784
MERGE,PARALLEL,8,RANDOM,200000,3,27474000,1761927614816
MERGE,PARALLEL,8,RANDOM,200000,4,33088100,1761927614854
MERGE,PARALLEL,8,RANDOM,200000,5,31984700,1761927614891
MERGE,SEQUENTIAL,1,SORTED,200000,1,31691700,1761927614968
MERGE,SEQUENTIAL,1,SORTED,200000,2,26687200,1761927615032
MERGE,SEQUENTIAL,1,SORTED,200000,3,21083600,1761927615090
MERGE,SEQUENTIAL,1,SORTED,200000,4,30914500,1761927615164
MERGE,SEQUENTIAL,1,SORTED,200000,5,20257600,1761927615218
MERGE,PARALLEL,2,SORTED,200000,1,24952800,1761927615294
MERGE,PARALLEL,2,SORTED,200000,2,23732800,1761927615358
MERGE,PARALLEL,2,SORTED,200000,3,27855200,1761927615438
MERGE,PARALLEL,2,SORTED,200000,4,26160600,1761927615507
MERGE,PARALLEL,2,SORTED,200000,5,25505800,1761927615593
MERGE,PARALLEL,4,SORTED,200000,1,12507400,1761927615636
MERGE,PARALLEL,4,SORTED,200000,2,13106400,1761927615678
MERGE,PARALLEL,4,SORTED,200000,3,9798600,1761927615711
MERGE,PARALLEL,4,SORTED,200000,4,12877700,1761927615743
MERGE,PARALLEL,4,SORTED,200000,5,9213400,1761927615774
MERGE,PARALLEL,8,SORTED,200000,1,12006200,1761927615805
MERGE,PARALLEL,8,SORTED,200000,2,11919400,1761927615838
MERGE,PARALLEL,8,SORTED,200000,3,11360700,1761927615869
MERGE,PARALLEL,8,SORTED,200000,4,11767300,1761927615900
MERGE,PARALLEL,8,SORTED,200000,5,13801200,1761927615930
MERGE,SEQUENTIAL,1,REVERSE,200000,1,8973500,1761927615959
MERGE,SEQUENTIAL,1,REVERSE,200000,2,7775800,1761927615984
MERGE,SEQUENTIAL,1,REVERSE,200000,3,9228400,1761927616013
MERGE,SEQUENTIAL,1,REVERSE,200000,4,7879700,1761927616039
MERGE,SEQUENTIAL,1,REVERSE,200000,5,7424300,1761927616066
MERGE,PARALLEL,2,REVERSE,200000,1,10057100,1761927616094
MERGE,PARALLEL,2,REVERSE,200000,2,8355400,1761927616121
MERGE,PARALLEL,2,REVERSE,200000,3,8965300,1761927616148
MERGE,PARALLEL,2,REVERSE,200000,4,7791600,1761927616174
MERGE,PARALLEL,2,REVERSE,200000,5,12878300,1761927616206
MERGE,PARALLEL,4,REVERSE,200000,1,16798700,1761927616250
MERGE,PARALLEL,4,REVERSE,200000,2,10285800,1761927616283
MERGE,PARALLEL,4,REVERSE,200000,3,14763800,1761927616325
MERGE,PARALLEL,4,REVERSE,200000,4,8355900,1761927616354
MERGE,PARALLEL,4,REVERSE,200000,5,11657300,1761927616391
MERGE,PARALLEL,8,REVERSE,200000,1,15019600,1761927616427
MERGE,PARALLEL,8,REVERSE,200000,2,12734600,1761927616462
MERGE,PARALLEL,8,REVERSE,200000,3,12101400,1761927616496
MERGE,PARALLEL,8,REVERSE,200000,4,16981400,1761927616535
MERGE,PARALLEL,8,REVERSE,200000,5,15639000,1761927616572
MERGE,SEQUENTIAL,1,NEARLY_SORTED,200000,1,8953600,1761927616600
MERGE,SEQUENTIAL,1,NEARLY_SORTED,200000,2,10209800,1761927616629
MERGE,SEQUENTIAL,1,NEARLY_SORTED,200000,3,9351200,1761927616658
MERGE,SEQUENTIAL,1,NEARLY_SORTED,200000,4,7906800,1761927616684
MERGE,SEQUENTIAL,1,NEARLY_SORTED,200000,5,9073000,1761927616710
MERGE,PARALLEL,2,NEARLY_SORTED,200000,1,9458900,1761927616737
MERGE,PARALLEL,2,NEARLY_SORTED,200000,2,8202700,1761927616764
MERGE,PARALLEL,2,NEARLY_SORTED,200000,3,17441900,1761927616799
MERGE,PARALLEL,2,NEARLY_SORTED,200000,4,15314200,1761927616836
MERGE,PARALLEL,2,NEARLY_SORTED,200000,5,12673100,1761927616867
MERGE,PARALLEL,4,NEARLY_SORTED,200000,1,9422100,1761927616894
MERGE,PARALLEL,4,NEARLY_SORTED,200000,2,10473600,1761927616923
MERGE,PARALLEL,4,NEARLY_SORTED,200000,3,8150600,1761927616949
MERGE,PARALLEL,4,NEARLY_SORTED,200000,4,9940600,1761927616977
MERGE,PARALLEL,4,NEARLY_SORTED,200000,5,8755300,1761927617003
MERGE,PARALLEL,8,NEARLY_SORTED,200000,1,12184300,1761927617033
MERGE,PARALLEL,8,NEARLY_SORTED,200000,2,11471500,1761927617063
MERGE,PARALLEL,8,NEARLY_SORTED,200000,3,15778600,1761927617098
MERGE,PARALLEL,8,NEARLY_SORTED,200000,4,13575700,1761927617132
MERGE,PARALLEL,8,NEARLY_SORTED,200000,5,15841300,1761927617167
